iter,gate,n_groups,n_groups_cut,n_zero_variance,n_train_items,loss,grad_norm,rewards_mean,rewards_max,rollout_secs,train_secs,save_secs,iter_secs,cumulative_wall_clock_sec,seed,arm,zv_rate,cut_rate,recall_per_iter,dilution_pct
17,off,10,0,3,96,-0.027165626612259075,0.08276274055242538,0.1875,1.0,310.61593198776245,6.9334282875061035,0.8066751956939697,318.3728575706482,4911.996750831604,13,baseline,0.3,0.0,,30.0
18,off,10,0,3,96,0.0018765844433801249,0.11105683445930481,0.45,1.0,293.3320770263672,10.417980432510376,0.8031270503997803,304.5696175098419,5216.566368341446,13,baseline,0.3,0.0,,30.0
19,off,10,0,1,96,0.018615898266034492,0.15393264591693878,0.375,1.0,316.5772068500519,13.231898307800293,0.7924046516418457,330.6158113479614,5547.182179689407,13,baseline,0.1,0.0,,10.0
20,off,10,0,4,96,0.02670853229938075,0.12435050308704376,0.5375,1.0,269.35312724113464,10.663050889968872,0.8206002712249756,280.85553789138794,5828.037717580795,13,baseline,0.4,0.0,,40.0
21,off,10,0,4,96,-0.017875214805826545,0.12254910171031952,0.4,1.0,291.7586612701416,11.741946458816528,0.8163607120513916,304.3353326320648,6132.37305021286,13,baseline,0.4,0.0,,40.0
22,off,10,0,5,96,-0.029492959118215367,0.09329217672348022,0.5375,1.0,236.9165177345276,12.15061092376709,0.8207910060882568,249.90127563476562,6382.274325847626,13,baseline,0.5,0.0,,50.0
23,off,10,0,7,96,-0.01788666401989758,0.1087399423122406,0.4375,1.0,263.8685932159424,12.41363263130188,0.8105258941650391,277.11018991470337,6659.384515762329,13,baseline,0.7,0.0,,70.0
24,off,10,0,4,96,0.0006166808670968749,0.09709606319665909,0.3625,1.0,305.0400424003601,10.030877113342285,0.8116214275360107,315.89711117744446,6975.281626939774,13,baseline,0.4,0.0,,40.0
25,off,10,0,4,96,0.008423497842159122,0.19283626973628998,0.6,1.0,268.3878402709961,13.527034997940063,0.8169713020324707,282.7482204437256,7258.029847383499,13,baseline,0.4,0.0,,40.0
26,off,10,0,3,96,0.005938695786710468,0.15596050024032593,0.525,1.0,290.0375792980194,10.40443229675293,0.8956289291381836,301.3541090488434,7559.3839564323425,13,baseline,0.3,0.0,,30.0
27,off,10,0,6,96,0.003226384913432412,0.08771064132452011,0.4125,1.0,277.1738393306732,10.528857469558716,0.839289665222168,288.55598616600037,7847.939942598343,13,baseline,0.6,0.0,,60.0
28,off,10,0,3,96,0.01616794493747875,0.2342768758535385,0.55,1.0,274.86613607406616,12.588545322418213,0.8146727085113525,288.28634762763977,8136.226290225983,13,baseline,0.3,0.0,,30.0
29,off,10,0,5,96,0.014739787417511252,0.12133008986711502,0.4,1.0,276.5580852031708,9.192647933959961,0.7958164215087891,286.564861536026,8422.791151762009,13,baseline,0.5,0.0,,50.0
30,off,10,0,3,96,0.010654221201548353,0.10729821771383286,0.375,1.0,300.56737661361694,11.125102281570435,0.8166103363037109,312.5277771949768,8735.318928956985,13,baseline,0.3,0.0,,30.0
31,off,10,0,4,96,0.0024129878147505224,0.11081798374652863,0.35,1.0,309.68731331825256,8.930715322494507,0.8044493198394775,319.44251537323,9054.761444330215,13,baseline,0.4,0.0,,40.0
32,off,10,0,6,96,0.020638532092561945,0.08334694057703018,0.575,1.0,264.92891907691956,13.669785737991333,0.8306570053100586,279.44522190093994,9334.206666231155,13,baseline,0.6,0.0,,60.0
33,off,10,0,4,96,0.010699034726712853,0.17726054787635803,0.4,1.0,282.8017210960388,10.598351001739502,0.8203890323638916,294.2366683483124,9628.443334579468,13,baseline,0.4,0.0,,40.0
34,off,10,0,5,96,0.011405237368308008,0.10329549014568329,0.4625,1.0,293.8084692955017,12.58496618270874,0.8375158309936523,307.2483961582184,9935.691730737686,13,baseline,0.5,0.0,,50.0
35,off,10,0,3,96,0.008383192936889827,0.1378159523010254,0.55,1.0,277.0299828052521,14.160472631454468,0.871722936630249,292.07454323768616,10227.766273975372,13,baseline,0.3,0.0,,30.0
36,off,10,0,5,96,-0.01447112369351089,0.1014467254281044,0.6375,1.0,249.9402732849121,13.474335193634033,0.8705174922943115,264.2986285686493,10492.064902544022,13,baseline,0.5,0.0,,50.0
37,off,10,0,4,96,-0.016442221240140498,0.06723752617835999,0.275,1.0,315.3766655921936,9.689362287521362,0.883852481842041,325.9703092575073,10818.035211801529,13,baseline,0.4,0.0,,40.0
38,off,10,0,4,96,-0.0023464054902433418,0.09514190256595612,0.5125,1.0,277.7015075683594,14.912940740585327,0.8559093475341797,293.48266983032227,11111.517881631851,13,baseline,0.4,0.0,,40.0
39,off,10,0,4,96,0.0437629327934701,0.18086689710617065,0.55,1.0,276.8111927509308,14.747713327407837,0.8512020111083984,292.428231716156,11403.946113348007,13,baseline,0.4,0.0,,40.0
40,off,10,0,3,96,0.00811266727396287,0.24512547254562378,0.425,1.0,289.3135142326355,9.547619104385376,0.8739593029022217,299.7495131492615,11703.695626497269,13,baseline,0.3,0.0,,30.0
41,off,10,0,6,96,-0.009580165183706413,0.05773286148905754,0.5375,1.0,247.22590327262878,12.572657108306885,0.889291524887085,260.6999931335449,11964.395619630814,13,baseline,0.6,0.0,,60.0
42,off,10,0,4,96,-0.0007196188671514392,0.14853709936141968,0.3875,1.0,283.6277310848236,11.578462600708008,0.8528709411621094,296.07040095329285,12260.466020584106,13,baseline,0.4,0.0,,40.0
43,off,10,0,2,96,-0.02406101958331419,0.15234977006912231,0.475,1.0,322.5705382823944,9.960126876831055,0.8617627620697021,333.4094624519348,12593.875483036041,13,baseline,0.2,0.0,,20.0
44,off,10,0,2,96,-0.027782787026808364,0.11518030613660812,0.4,1.0,327.67350578308105,10.93379259109497,0.9929938316345215,339.6183032989502,12933.493786334991,13,baseline,0.2,0.0,,20.0
45,off,10,0,3,96,-0.036205813374408535,0.2195235937833786,0.375,1.0,272.9013080596924,9.82992935180664,0.8729541301727295,283.62132692337036,13217.115113258362,13,baseline,0.3,0.0,,30.0
46,off,10,0,7,96,0.00156050780788064,0.06245753541588783,0.5625,1.0,259.00588488578796,14.056824445724487,0.854682445526123,273.93278646469116,13491.047899723053,13,baseline,0.7,0.0,,70.0
47,off,10,0,3,96,-0.009374550398206338,0.0673469603061676,0.2875,1.0,316.08266401290894,9.353076696395874,0.8814878463745117,326.3323709964752,13817.380270719528,13,baseline,0.3,0.0,,30.0
48,off,10,0,5,96,-0.009513172262813896,0.08189264684915543,0.3875,1.0,295.3742558956146,9.891984701156616,0.8754560947418213,306.1569137573242,14123.537184476852,13,baseline,0.5,0.0,,50.0
49,off,10,0,1,96,0.004051309799251612,0.1565171629190445,0.5125,1.0,297.2388882637024,11.4244863986969,0.852827787399292,309.53188920021057,14433.069073677063,13,baseline,0.1,0.0,,10.0
50,off,10,0,5,96,0.010400570085039362,0.22223560512065887,0.4375,1.0,309.2724781036377,13.345174312591553,0.855135440826416,323.4896876811981,14756.558761358261,13,baseline,0.5,0.0,,50.0
51,off,10,0,6,96,-0.006627079419558868,0.0642758458852768,0.425,1.0,301.91894721984863,9.77072286605835,0.8507733345031738,312.5540859699249,15069.112847328186,13,baseline,0.6,0.0,,60.0
52,off,10,0,3,96,-0.020325047633377835,0.1230289414525032,0.575,1.0,277.274897813797,11.077265977859497,0.8166749477386475,289.1836416721344,15358.29648900032,13,baseline,0.3,0.0,,30.0
53,off,10,0,3,96,-0.06635946307869744,0.19492806494235992,0.675,1.0,258.5391163825989,16.592909336090088,0.9234545230865479,276.0731554031372,15634.369644403458,13,baseline,0.3,0.0,,30.0
54,off,10,0,5,96,-0.011626168119619251,0.04044394567608833,0.3625,1.0,269.15266966819763,13.458058595657349,0.8746354579925537,283.50082778930664,15917.870472192764,13,baseline,0.5,0.0,,50.0
55,off,10,0,6,96,0.018353369610849768,0.06799200177192688,0.6,1.0,258.33404445648193,11.195820569992065,0.8565831184387207,270.39399242401123,16188.264464616776,13,baseline,0.6,0.0,,60.0
56,off,10,0,5,96,-0.010553044092375785,0.0761776715517044,0.5,1.0,308.2809591293335,11.228837013244629,0.8653807640075684,320.39044523239136,16508.654909849167,13,baseline,0.5,0.0,,50.0
57,off,10,0,5,96,0.006791232488467358,0.07880960404872894,0.3625,1.0,308.68032455444336,8.455063581466675,1.160050392150879,318.31261682510376,16826.96752667427,13,baseline,0.5,0.0,,50.0
58,off,10,0,2,96,-0.049657138166367076,0.20850104093551636,0.5125,1.0,266.5110127925873,11.381756782531738,0.8898236751556396,278.79864740371704,17105.766174077988,13,baseline,0.2,0.0,,20.0
59,off,10,0,1,96,0.002157221606466919,0.16404211521148682,0.475,1.0,312.5122172832489,11.376280307769775,0.8587160110473633,324.7644519805908,17430.53062605858,13,baseline,0.1,0.0,,10.0
60,off,10,0,6,96,0.024635767622385174,0.247156023979187,0.6125,1.0,219.3396761417389,14.361630916595459,0.7441294193267822,234.45931267738342,17664.989938735962,13,baseline,0.6,0.0,,60.0
1,off,10,0,5,96,-0.009013788025185931,0.14756348729133606,0.4375,1.0,284.442884683609,10.033098220825195,0.8426291942596436,295.32176208496094,295.32176208496094,23,baseline,0.5,0.0,,50.0
2,off,10,0,5,96,-0.00832734868163243,0.07523181289434433,0.5125,1.0,280.48051047325134,11.780354022979736,0.8232269287109375,293.0965185165405,588.4182806015015,23,baseline,0.5,0.0,,50.0
3,off,10,0,4,96,0.021456322599988198,0.11589889228343964,0.3625,1.0,303.56242275238037,10.87317943572998,0.7869701385498047,315.2345538139343,903.6528344154358,23,baseline,0.4,0.0,,40.0
4,off,10,0,9,96,-0.003618462709710002,0.018601447343826294,0.5625,1.0,247.17249250411987,11.684959173202515,0.8420836925506592,259.70522379875183,1163.3580582141876,23,baseline,0.9,0.0,,90.0
5,off,10,0,2,96,-0.022490213596029207,0.13481877744197845,0.425,1.0,278.68043637275696,10.785968780517578,0.8100183010101318,290.29385781288147,1453.651916027069,23,baseline,0.2,0.0,,20.0
6,off,10,0,1,96,-0.0020225005864631385,0.11172321438789368,0.475,1.0,303.57791662216187,11.13235855102539,0.8129611015319824,315.53716468811035,1769.1890807151794,23,baseline,0.1,0.0,,10.0
7,off,10,0,4,96,-0.02171213873953093,0.063341423869133,0.5125,1.0,259.83003282546997,13.071745157241821,0.8181383609771729,273.7341661453247,2042.9232468605042,23,baseline,0.4,0.0,,40.0
8,off,10,0,4,96,0.019930693684727885,0.10729031264781952,0.55,1.0,278.3089737892151,13.591980457305908,0.8262279033660889,292.7380905151367,2335.661337375641,23,baseline,0.4,0.0,,40.0
9,off,10,0,6,96,0.007258388359332457,0.13382843136787415,0.5375,1.0,254.92868447303772,10.64221715927124,0.8585598468780518,266.44125628471375,2602.1025936603546,23,baseline,0.6,0.0,,60.0
10,off,10,0,5,96,0.0075466689668246545,0.09827785938978195,0.625,1.0,239.81979870796204,12.408301830291748,0.821073055267334,253.05994081497192,2855.1625344753265,23,baseline,0.5,0.0,,50.0
11,off,10,0,3,96,-0.02756991369460593,0.14111879467964172,0.525,1.0,272.4378273487091,14.15280818939209,0.8411591053009033,287.44437980651855,3142.606914281845,23,baseline,0.3,0.0,,30.0
12,off,10,0,5,96,0.011983106815023348,0.1550438106060028,0.4375,1.0,269.42213439941406,12.496655464172363,0.8323030471801758,282.7686469554901,3425.375561237335,23,baseline,0.5,0.0,,50.0
13,off,10,0,3,96,0.01114493070053868,0.10443925857543945,0.3,1.0,327.03994607925415,7.903294801712036,0.8269085884094238,335.78353691101074,3761.159098148346,23,baseline,0.3,0.0,,30.0
14,off,10,0,5,96,0.001477740708651254,0.13303959369659424,0.475,1.0,244.01675248146057,12.24186658859253,0.8167762756347656,257.08185148239136,4018.2409496307373,23,baseline,0.5,0.0,,50.0
15,off,10,0,2,96,0.023704760667897062,0.11994306743144989,0.4375,1.0,298.1009602546692,12.173890352249146,0.8353796005249023,311.12513041496277,4329.3660800457,23,baseline,0.2,0.0,,20.0
16,off,10,0,7,96,0.004626300415111473,0.05517381802201271,0.5375,1.0,266.57680201530457,12.343178987503052,0.7996826171875,279.73247027397156,4609.098550319672,23,baseline,0.7,0.0,,70.0
17,off,10,0,3,96,0.0150167703977786,0.20821987092494965,0.5375,1.0,289.4798467159271,13.604743242263794,0.8263339996337891,303.92108607292175,4913.019636392593,23,baseline,0.3,0.0,,30.0
18,off,10,0,1,96,0.005912794265896082,0.12441728264093399,0.5125,1.0,295.38328433036804,15.912863492965698,0.8170220851898193,312.13013792037964,5225.149774312973,23,baseline,0.1,0.0,,10.0
19,off,10,0,3,96,-0.04757857642835006,0.14045697450637817,0.3625,1.0,314.5207676887512,8.676658868789673,0.8167033195495605,324.02852869033813,5549.178303003311,23,baseline,0.3,0.0,,30.0
20,off,10,0,3,96,-0.011108678630989743,0.12422875314950943,0.4125,1.0,282.38382959365845,10.696454524993896,3.1406352519989014,296.23264145851135,5845.4109444618225,23,baseline,0.3,0.0,,30.0
21,off,10,0,5,96,-0.040801404200465186,0.1513201743364334,0.6875,1.0,251.90926480293274,14.692954063415527,0.8333930969238281,267.4523184299469,6112.863262891769,23,baseline,0.5,0.0,,50.0
22,off,10,0,4,96,-0.023199373492388986,0.1606004536151886,0.4875,1.0,262.5154104232788,12.880338430404663,0.8421251773834229,276.25290393829346,6389.116166830063,23,baseline,0.4,0.0,,40.0
23,off,10,0,3,96,0.03098439532914199,0.11565449833869934,0.325,1.0,334.69210052490234,13.031612157821655,0.8172638416290283,348.5571939945221,6737.673360824585,23,baseline,0.3,0.0,,30.0
24,off,10,0,6,96,-0.05744111252715811,0.1496584415435791,0.7625,1.0,183.02314925193787,18.13937759399414,0.7076199054718018,201.88081169128418,6939.554172515869,23,baseline,0.6,0.0,,60.0
25,off,10,0,5,96,-0.02750559846754186,0.13402801752090454,0.3625,1.0,280.87650442123413,12.064029216766357,0.8103220462799072,293.76379895210266,7233.317971467972,23,baseline,0.5,0.0,,50.0
26,off,10,0,4,96,0.013567838992457837,0.14898553490638733,0.5,1.0,275.1013250350952,12.104873657226562,0.8173141479492188,288.0387532711029,7521.356724739075,23,baseline,0.4,0.0,,40.0
27,off,10,0,3,96,0.014150796887406614,0.1621704399585724,0.4375,1.0,320.916086435318,10.149157047271729,0.7987504005432129,331.8794746398926,7853.236199378967,23,baseline,0.3,0.0,,30.0
28,off,10,0,5,96,0.007918170929769985,0.13504672050476074,0.4125,1.0,279.68313789367676,8.355700492858887,0.8256800174713135,288.8810770511627,8142.11727643013,23,baseline,0.5,0.0,,50.0
29,off,10,0,6,96,-0.030973699525929987,0.14017662405967712,0.725,1.0,215.1282606124878,14.147343873977661,0.7207996845245361,230.011084318161,8372.128360748291,23,baseline,0.6,0.0,,60.0
30,off,10,0,2,96,-0.012846101599279791,0.10536198318004608,0.5,1.0,298.31577491760254,12.942524194717407,0.8251039981842041,312.0950014591217,8684.223362207413,23,baseline,0.2,0.0,,20.0
31,off,10,0,3,96,-0.02466477654525079,0.19730184972286224,0.475,1.0,285.43608117103577,11.942792415618896,0.8051126003265381,298.2038924694061,8982.427254676819,23,baseline,0.3,0.0,,30.0
32,off,10,0,3,96,0.03167512465734035,0.16965320706367493,0.475,1.0,288.5790922641754,9.024952173233032,0.8279287815093994,298.44286274909973,9280.870117425919,23,baseline,0.3,0.0,,30.0
33,off,10,0,4,96,0.01936826718156226,0.20887808501720428,0.3125,1.0,313.9870867729187,12.028725147247314,0.8288254737854004,326.86244440078735,9607.732561826706,23,baseline,0.4,0.0,,40.0
34,off,10,0,4,96,0.014721416890097316,0.0746959000825882,0.6875,1.0,222.12630462646484,14.535973310470581,0.7103195190429688,237.38740968704224,9845.119971513748,23,baseline,0.4,0.0,,40.0
35,off,10,0,5,96,-0.00889029107929673,0.06577763706445694,0.325,1.0,290.04277634620667,14.01361870765686,0.7994563579559326,304.8672285079956,10149.987200021744,23,baseline,0.5,0.0,,50.0
36,off,10,0,3,96,-0.0316891691127239,0.13766948878765106,0.3125,1.0,288.9333927631378,13.28752088546753,0.8268275260925293,303.0645446777344,10453.051744699478,23,baseline,0.3,0.0,,30.0
37,off,10,0,5,96,-0.012743508188577835,0.20172114670276642,0.65,1.0,250.43350338935852,12.716792106628418,0.818138837814331,263.9868063926697,10717.038551092148,23,baseline,0.5,0.0,,50.0
38,off,10,0,4,96,0.034323682586546056,0.06808469444513321,0.4875,1.0,277.8670210838318,11.220185279846191,0.8255863189697266,289.924010515213,11006.96256160736,23,baseline,0.4,0.0,,40.0
39,off,10,0,5,96,0.005018647197474024,0.07226414233446121,0.5875,1.0,238.16486716270447,13.902716398239136,0.8214139938354492,252.9056453704834,11259.868206977844,23,baseline,0.5,0.0,,50.0
40,off,10,0,3,96,0.0006070876497688005,0.09557537734508514,0.4,1.0,288.6140820980072,9.161646604537964,0.8223552703857422,298.61143469810486,11558.47964167595,23,baseline,0.3,0.0,,30.0
41,off,10,0,6,96,0.020580467418767512,0.06150702014565468,0.275,1.0,298.3961546421051,12.009987831115723,0.815645694732666,311.2368657588959,11869.716507434845,23,baseline,0.6,0.0,,60.0
42,off,10,0,4,96,-0.008454225258901715,0.12783993780612946,0.5,1.0,257.0668635368347,12.755653858184814,0.8159945011138916,270.65138602256775,12140.367893457413,23,baseline,0.4,0.0,,40.0
43,off,10,0,2,96,-0.02462513105308517,0.14688237011432648,0.3125,1.0,316.40289783477783,12.311050415039062,0.8354649543762207,329.56588792800903,12469.933781385422,23,baseline,0.2,0.0,,20.0
44,off,10,0,3,96,-0.01932479944662191,0.12124207615852356,0.45,1.0,282.93839836120605,8.22585678100586,0.8260273933410645,292.005393743515,12761.939175128937,23,baseline,0.3,0.0,,30.0
45,off,10,0,5,96,0.002866377413738519,0.08952958881855011,0.6,1.0,256.95211124420166,11.979287385940552,1.1093144416809082,270.0551235675812,13031.994298696518,23,baseline,0.5,0.0,,50.0
46,off,10,0,4,96,0.059795553526782896,0.12187889218330383,0.575,1.0,266.5184819698334,11.405169010162354,0.824652910232544,278.763863325119,13310.758162021637,23,baseline,0.4,0.0,,40.0
47,off,10,0,5,96,-0.0048770590365165845,0.13115294277668,0.5375,1.0,252.4034764766693,13.16412091255188,0.8129575252532959,266.3970715999603,13577.155233621597,23,baseline,0.5,0.0,,50.0
48,off,10,0,3,96,0.015249504684106796,0.12626300752162933,0.575,1.0,291.86674451828003,12.73784613609314,0.8637909889221191,305.48349380493164,13882.638727426529,23,baseline,0.3,0.0,,30.0
49,off,10,0,6,96,0.014282123185694218,0.11095454543828964,0.3625,1.0,299.528347492218,11.480161428451538,0.8027520179748535,311.82803225517273,14194.466759681702,23,baseline,0.6,0.0,,60.0
50,off,10,0,7,96,-0.013447043056658003,0.05256301164627075,0.625,1.0,224.75050044059753,10.11164379119873,0.7184219360351562,235.59424829483032,14430.061007976532,23,baseline,0.7,0.0,,70.0
51,off,10,0,4,96,0.0030654762231279165,0.20585563778877258,0.4875,1.0,265.0951237678528,12.577939987182617,0.8094606399536133,278.4928181171417,14708.553826093674,23,baseline,0.4,0.0,,40.0
52,off,10,0,7,96,0.0024034824455156922,0.03705056384205818,0.275,1.0,322.2731533050537,10.372989654541016,0.8326470851898193,333.493625164032,15042.047451257706,23,baseline,0.7,0.0,,70.0
53,off,10,0,3,96,-0.021541864553000778,0.16202223300933838,0.5875,1.0,267.0823264122009,14.94634461402893,0.8124701976776123,282.8589253425598,15324.906376600266,23,baseline,0.3,0.0,,30.0
54,off,10,0,3,96,-0.07179160360828973,0.2792007029056549,0.5625,1.0,248.50160121917725,14.921982765197754,0.8426151275634766,264.27925968170166,15589.185636281967,23,baseline,0.3,0.0,,30.0
55,off,10,0,2,96,0.02629602227534633,0.12276734411716461,0.5375,1.0,252.9710931777954,13.595645904541016,0.8311986923217773,267.4132158756256,15856.598852157593,23,baseline,0.2,0.0,,20.0
56,off,10,0,4,96,0.003104962408542633,0.21843597292900085,0.4125,1.0,257.00343656539917,12.882688760757446,0.8231642246246338,270.7268259525299,16127.325678110123,23,baseline,0.4,0.0,,40.0
57,off,10,0,3,96,-0.007404627016512677,0.10267478972673416,0.6375,1.0,248.52917385101318,13.044870853424072,0.8148951530456543,262.41380047798157,16389.739478588104,23,baseline,0.3,0.0,,30.0
58,off,10,0,3,96,0.01574287930270657,0.11957364529371262,0.5625,1.0,310.30269956588745,10.503560543060303,0.8379130363464355,321.65968441963196,16711.399163007736,23,baseline,0.3,0.0,,30.0
59,off,10,0,4,96,0.00066538923420012,0.07888484001159668,0.3,1.0,308.47690987586975,7.802088260650635,0.8256161212921143,317.1274924278259,17028.526655435562,23,baseline,0.4,0.0,,40.0
60,off,10,0,6,96,-0.0043159216293133795,0.1318306177854538,0.6375,1.0,251.17339897155762,14.44556474685669,0.8796136379241943,266.51425218582153,17295.040907621384,23,baseline,0.6,0.0,,60.0
