K,max_prod_K,mean_prod_K,max_unique_obs_K,mean_unique_obs_K,max_unique_action_K,min_repeat_K,mean_repeat_K,max_repeat_K,nav_fraction_K,task_id,label,reward_var,task_type,unique_action_ratio,unique_prefix_ratio,action_bigram_jaccard_mean,prefix_edit_distance_mean,obs_unique_ratio,termination_fraction,action_entropy
20,2,2.0,6,5.125,6,0.0,0.0,0.0,0.6097560975609756,pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-406/trial_T20190908_122858_883968,all_succeed,0.0,pick_and_place_simple,0.125,0.25,0.03571428571428573,0.025,0.125,1.0,-0.0
10,5,4.625,10,10.0,10,0.0,0.0,0.0,0.5375,pick_two_obj_and_place-SprayBottle-None-Toilet-402/trial_T20190910_222914_814642,all_fail,0.0,pick_two_obj_and_place,0.5,0.625,0.40609390609390605,0.2392857142857143,0.5,0.0,0.6352130207431889
15,7,5.375,15,15.0,15,0.0,0.12499999999999997,0.19999999999999996,0.6416666666666667,pick_two_obj_and_place-SprayBottle-None-Toilet-402/trial_T20190910_222914_814642,all_fail,0.0,pick_two_obj_and_place,0.75,1.0,0.5758708267996193,0.37857142857142856,0.625,0.0,0.8018796874098554
20,10,7.625,20,18.625,18,0.09999999999999998,0.2375,0.35,0.61875,pick_two_obj_and_place-SprayBottle-None-Toilet-402/trial_T20190910_222914_814642,all_fail,0.0,pick_two_obj_and_place,1.0,1.0,0.6811332489129247,0.5125,0.875,0.0,1.0
10,6,4.375,10,9.875,10,0.0,0.024999999999999994,0.19999999999999996,0.5625,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,all_fail,0.0,pick_cool_then_place_in_recep,0.625,0.75,0.5509513158410217,0.5357142857142857,0.5,0.0,0.7185463540765221
15,10,7.0,15,14.125,15,0.0,0.08333333333333334,0.2666666666666667,0.5333333333333333,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,all_fail,0.0,pick_cool_then_place_in_recep,1.0,1.0,0.7069036077703126,0.6595238095238096,1.0,0.0,1.0
20,13,9.0,20,18.375,20,0.0,0.11249999999999999,0.44999999999999996,0.55,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063754_216554,all_fail,0.0,pick_cool_then_place_in_recep,1.0,1.0,0.7000639958834192,0.7071428571428572,1.0,0.0,1.0
10,5,5.0,10,10.0,10,0.0,0.0,0.0,0.5,pick_and_place_simple-WineBottle-None-Shelf-7/trial_T20190907_200154_378982,mixed,0.1875,pick_and_place_simple,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
15,7,7.0,15,15.0,15,0.0,0.0,0.0,0.5333333333333333,pick_and_place_simple-WineBottle-None-Shelf-7/trial_T20190907_200154_378982,mixed,0.1875,pick_and_place_simple,0.25,0.25,0.033333333333333326,0.016666666666666666,0.125,0.0,0.1811881477331988
20,10,9.875,20,20.0,20,0.0,0.0,0.0,0.50625,pick_and_place_simple-WineBottle-None-Shelf-7/trial_T20190907_200154_378982,mixed,0.1875,pick_and_place_simple,0.25,0.25,0.12,0.075,0.25,0.0,0.1811881477331988
10,5,4.75,10,10.0,10,0.0,0.0,0.0,0.525,pick_heat_then_place_in_recep-Mug-None-SideTable-21/trial_T20190909_090729_088825,mixed,0.1875,pick_heat_then_place_in_recep,0.625,0.625,0.386038961038961,0.225,0.5,0.0,0.75
15,10,7.25,15,14.0,15,0.0,0.09166666666666666,0.33333333333333337,0.5,pick_heat_then_place_in_recep-Mug-None-SideTable-21/trial_T20190909_090729_088825,mixed,0.1875,pick_heat_then_place_in_recep,0.875,1.0,0.5761983960250767,0.4309523809523809,1.0,0.0,0.9166666666666666
20,15,8.875,19,16.625,18,0.0,0.18125,0.5,0.48175182481751827,pick_heat_then_place_in_recep-Mug-None-SideTable-21/trial_T20190909_090729_088825,mixed,0.1875,pick_heat_then_place_in_recep,1.0,1.0,0.6751611060225268,0.5607142857142857,0.625,0.125,1.0
10,5,3.875,10,8.625,10,0.0,0.04375,0.125,0.5441176470588235,pick_cool_then_place_in_recep-Cup-None-SideTable-21/trial_T20190906_192823_237997,mixed,0.234375,pick_cool_then_place_in_recep,0.375,0.75,0.6445053021208483,0.5607142857142857,0.5,0.625,0.43293164689846614
15,6,4.0,12,9.125,12,0.0,0.13958333333333334,0.33333333333333337,0.5362318840579711,pick_cool_then_place_in_recep-Cup-None-SideTable-21/trial_T20190906_192823_237997,mixed,0.234375,pick_cool_then_place_in_recep,0.5,0.75,0.6462502026328873,0.5880952380952381,0.375,0.625,0.5162649802317995
20,6,4.0,12,9.125,12,0.0,0.20625,0.5,0.5362318840579711,pick_cool_then_place_in_recep-Cup-None-SideTable-21/trial_T20190906_192823_237997,mixed,0.234375,pick_cool_then_place_in_recep,0.5,0.75,0.6462502026328873,0.6017857142857144,0.375,0.625,0.5162649802317995
10,5,4.375,10,9.75,10,0.0,0.0,0.0,0.5512820512820513,pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-1/trial_T20190907_222640_487432,mixed,0.234375,pick_heat_then_place_in_recep,0.625,0.75,0.7304812834224599,0.65,0.625,0.125,0.75
15,7,6.5,15,14.125,15,0.0,0.0,0.0,0.5398230088495575,pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-1/trial_T20190907_222640_487432,mixed,0.234375,pick_heat_then_place_in_recep,0.75,0.875,0.7067501912263273,0.6666666666666667,0.75,0.125,0.8333333333333334
20,10,8.875,20,18.5,20,0.0,0.0,0.0,0.5170068027210885,pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-1/trial_T20190907_222640_487432,mixed,0.234375,pick_heat_then_place_in_recep,1.0,1.0,0.6988887107931389,0.6678571428571428,0.875,0.125,1.0
10,5,4.625,10,10.0,10,0.0,0.03749999999999999,0.09999999999999998,0.5375,pick_two_obj_and_place-SprayBottle-None-Cabinet-407/trial_T20190907_144556_144188,all_fail,0.0,pick_two_obj_and_place,0.5,0.625,0.36168831168831167,0.22142857142857145,0.375,0.0,0.6352130207431889
15,8,6.125,15,14.5,14,0.06666666666666665,0.20833333333333334,0.33333333333333337,0.5847457627118644,pick_two_obj_and_place-SprayBottle-None-Cabinet-407/trial_T20190907_144556_144188,all_fail,0.0,pick_two_obj_and_place,0.75,1.0,0.5171064917194949,0.36428571428571427,0.75,0.0,0.8018796874098554
20,11,7.75,19,17.75,17,0.15000000000000002,0.3375,0.44999999999999996,0.5974025974025974,pick_two_obj_and_place-SprayBottle-None-Cabinet-407/trial_T20190907_144556_144188,all_fail,0.0,pick_two_obj_and_place,0.875,1.0,0.5629857532997927,0.45535714285714285,1.0,0.0,0.9166666666666666
10,5,5.0,10,10.0,10,0.0,0.0,0.0,0.5,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,all_fail,0.0,pick_cool_then_place_in_recep,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
15,8,7.875,15,15.0,15,0.0,0.0,0.0,0.475,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,all_fail,0.0,pick_cool_then_place_in_recep,0.75,0.75,0.20654761904761904,0.10952380952380951,0.5,0.0,0.8018796874098554
20,12,11.125,20,19.375,20,0.0,0.05000000000000002,0.15000000000000002,0.44375,pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-16/trial_T20190908_184242_348366,all_fail,0.0,pick_cool_then_place_in_recep,0.875,0.875,0.43968987534204923,0.3053571428571428,0.875,0.0,0.9166666666666666
10,5,4.25,10,10.0,10,0.0,0.024999999999999994,0.19999999999999996,0.575,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063844_274181,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.625,0.4475028647822765,0.4428571428571429,0.625,0.0,0.6666666666666666
15,7,6.0,15,14.375,15,0.0,0.031060606060606052,0.18181818181818177,0.5862068965517241,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063844_274181,mixed,0.234375,pick_cool_then_place_in_recep,0.5,0.625,0.48218121060226327,0.45,0.5,0.125,0.5162649802317995
20,10,8.0,20,18.25,20,0.0,0.043683155080213906,0.18181818181818177,0.5675675675675675,pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063844_274181,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.875,0.5206996551531933,0.47500000000000003,0.5,0.25,0.7185463540765221
10,4,3.5,10,8.625,10,0.0,0.07857142857142858,0.1428571428571429,0.6056338028169014,pick_heat_then_place_in_recep-Tomato-None-Fridge-15/trial_T20190909_020200_054379,mixed,0.109375,pick_heat_then_place_in_recep,0.5,0.5,0.682967032967033,0.6535714285714286,0.5,0.375,0.603759374819711
15,6,4.625,15,11.25,15,0.0,0.09107142857142858,0.16666666666666663,0.6021505376344086,pick_heat_then_place_in_recep-Tomato-None-Fridge-15/trial_T20190909_020200_054379,mixed,0.109375,pick_heat_then_place_in_recep,0.375,0.5,0.6786311514572384,0.6666666666666667,0.375,0.5,0.4685463540765222
20,11,6.125,20,13.125,20,0.0,0.12440476190476192,0.35,0.5663716814159292,pick_heat_then_place_in_recep-Tomato-None-Fridge-15/trial_T20190909_020200_054379,mixed,0.109375,pick_heat_then_place_in_recep,0.5,0.75,0.6822870214988441,0.6785714285714286,0.5,0.5,0.5833333333333334
10,6,5.0,10,9.875,10,0.0,0.024999999999999994,0.09999999999999998,0.5,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,mixed,0.109375,pick_cool_then_place_in_recep,0.5,0.625,0.5703403739118025,0.4642857142857143,0.5,0.0,0.6352130207431889
15,9,7.375,15,14.875,15,0.0,0.016666666666666663,0.06666666666666665,0.5083333333333333,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,mixed,0.109375,pick_cool_then_place_in_recep,0.5,0.625,0.45844345712766765,0.4333333333333333,0.5,0.0,0.6352130207431889
20,12,10.125,20,19.875,20,0.0,0.012500000000000011,0.050000000000000044,0.49375,pick_cool_then_place_in_recep-Lettuce-None-CounterTop-11/trial_T20190908_222555_651605,mixed,0.109375,pick_cool_then_place_in_recep,0.5,0.625,0.3917011163439735,0.34285714285714286,0.5,0.0,0.6352130207431889
10,5,5.0,10,10.0,10,0.0,0.0,0.0,0.5,pick_two_obj_and_place-Box-None-CoffeeTable-213/trial_T20190906_200927_069627,all_fail,0.0,pick_two_obj_and_place,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
15,7,7.0,15,15.0,14,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.5333333333333333,pick_two_obj_and_place-Box-None-CoffeeTable-213/trial_T20190906_200927_069627,all_fail,0.0,pick_two_obj_and_place,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
20,9,8.5,20,20.0,19,0.050000000000000044,0.08125000000000004,0.30000000000000004,0.575,pick_two_obj_and_place-Box-None-CoffeeTable-213/trial_T20190906_200927_069627,all_fail,0.0,pick_two_obj_and_place,0.5,0.5,0.3125,0.1875,0.5,0.0,0.5833333333333334
10,3,3.0,10,10.0,10,0.0,0.0,0.0,0.7,pick_two_obj_and_place-Pan-None-CounterTop-14/trial_T20190907_012519_974044,all_fail,0.0,pick_two_obj_and_place,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
15,5,4.5,15,15.0,15,0.0,0.016666666666666663,0.06666666666666665,0.7,pick_two_obj_and_place-Pan-None-CounterTop-14/trial_T20190907_012519_974044,all_fail,0.0,pick_two_obj_and_place,0.5,0.5,0.17202380952380952,0.09047619047619047,0.25,0.0,0.6352130207431889
20,7,6.25,20,19.0,20,0.0,0.08125,0.25,0.6875,pick_two_obj_and_place-Pan-None-CounterTop-14/trial_T20190907_012519_974044,all_fail,0.0,pick_two_obj_and_place,0.75,1.0,0.4196685767648501,0.26785714285714285,0.875,0.0,0.8333333333333334
10,4,2.875,10,8.25,10,0.0,0.0,0.0,0.6515151515151515,pick_cool_then_place_in_recep-Plate-None-Cabinet-27/trial_T20190906_173120_350651,mixed,0.109375,pick_cool_then_place_in_recep,0.375,0.5,0.4247481684981685,0.31071428571428567,0.375,0.75,0.353759374819711
15,5,3.125,15,8.875,15,0.0,0.0,0.0,0.647887323943662,pick_cool_then_place_in_recep-Plate-None-Cabinet-27/trial_T20190906_173120_350651,mixed,0.109375,pick_cool_then_place_in_recep,0.25,0.5,0.42371282961345075,0.29047619047619044,0.25,0.875,0.1811881477331988
20,7,3.375,20,9.5,18,0.0,0.012499999999999997,0.09999999999999998,0.6447368421052632,pick_cool_then_place_in_recep-Plate-None-Cabinet-27/trial_T20190906_173120_350651,mixed,0.109375,pick_cool_then_place_in_recep,0.25,0.5,0.4283124018838305,0.28035714285714286,0.25,0.875,0.1811881477331988
10,4,4.0,10,10.0,10,0.0,0.0,0.0,0.6,pick_two_obj_and_place-Spatula-None-Drawer-13/trial_T20190908_183331_203888,all_fail,0.0,pick_two_obj_and_place,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
15,7,6.75,15,15.0,15,0.0,0.0,0.0,0.55,pick_two_obj_and_place-Spatula-None-Drawer-13/trial_T20190908_183331_203888,all_fail,0.0,pick_two_obj_and_place,0.375,0.375,0.14345238095238094,0.07619047619047618,0.25,0.0,0.43293164689846614
20,9,8.5,20,20.0,20,0.0,0.0062500000000000056,0.050000000000000044,0.575,pick_two_obj_and_place-Spatula-None-Drawer-13/trial_T20190908_183331_203888,all_fail,0.0,pick_two_obj_and_place,0.5,0.5,0.3632900432900433,0.23392857142857143,0.5,0.0,0.5833333333333334
10,5,4.125,10,9.75,10,0.0,0.03749999999999999,0.09999999999999998,0.5769230769230769,pick_and_place_simple-Egg-None-Microwave-4/trial_T20190906_234406_356490,mixed,0.109375,pick_and_place_simple,0.625,0.75,0.7314581426976385,0.6142857142857142,0.625,0.25,0.75
15,7,5.375,15,13.0,14,0.0,0.033333333333333326,0.06666666666666665,0.5865384615384616,pick_and_place_simple-Egg-None-Microwave-4/trial_T20190906_234406_356490,mixed,0.109375,pick_and_place_simple,0.625,0.875,0.6980791220241348,0.630952380952381,0.625,0.5,0.6666666666666666
20,9,6.25,20,15.125,19,0.0,0.0323529411764706,0.09999999999999998,0.5867768595041323,pick_and_place_simple-Egg-None-Microwave-4/trial_T20190906_234406_356490,mixed,0.109375,pick_and_place_simple,0.5,0.875,0.6400617237050323,0.6214285714285713,0.5,0.625,0.5162649802317995
10,4,3.125,10,9.625,9,0.0,0.2,0.4,0.6753246753246753,pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,mixed,0.1875,pick_clean_then_place_in_recep,0.75,0.75,0.5234577922077922,0.42857142857142855,0.625,0.125,0.8333333333333334
15,6,4.875,15,13.75,14,0.0,0.14166666666666666,0.2666666666666667,0.6517857142857143,pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,mixed,0.1875,pick_clean_then_place_in_recep,0.875,0.875,0.6141589889544335,0.5666666666666667,0.75,0.125,0.9166666666666666
20,8,5.875,20,16.0,19,0.0,0.13218954248366013,0.25,0.6439393939393939,pick_clean_then_place_in_recep-Spatula-None-DiningTable-4/trial_T20190909_002804_564168,mixed,0.1875,pick_clean_then_place_in_recep,0.5,0.875,0.5688909457133381,0.5642857142857143,0.5,0.625,0.5162649802317995
10,4,3.875,10,10.0,9,0.09999999999999998,0.13749999999999998,0.4,0.6125,pick_and_place_simple-Watch-None-SideTable-222/trial_T20190909_051813_197569,mixed,0.234375,pick_and_place_simple,0.375,0.375,0.23214285714285715,0.1392857142857143,0.375,0.0,0.353759374819711
15,6,5.5,14,13.625,13,0.09090909090909094,0.16969696969696968,0.33333333333333337,0.6206896551724138,pick_and_place_simple-Watch-None-SideTable-222/trial_T20190909_051813_197569,mixed,0.234375,pick_and_place_simple,0.625,0.75,0.4432049374773833,0.3166666666666667,0.625,0.125,0.7185463540765221
20,9,6.875,19,17.25,18,0.09090909090909094,0.15823863636363636,0.35,0.6180555555555556,pick_and_place_simple-Watch-None-SideTable-222/trial_T20190909_051813_197569,mixed,0.234375,pick_and_place_simple,0.625,0.875,0.5229409648314534,0.4267857142857143,0.625,0.25,0.7185463540765221
10,5,4.25,10,10.0,10,0.0,0.012499999999999997,0.09999999999999998,0.575,pick_cool_then_place_in_recep-Bowl-None-Cabinet-20/trial_T20190909_112912_154874,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.625,0.4533661191749427,0.425,0.625,0.0,0.7185463540765221
15,7,6.625,15,14.375,15,0.0,0.012499999999999997,0.09999999999999998,0.5391304347826087,pick_cool_then_place_in_recep-Bowl-None-Cabinet-20/trial_T20190909_112912_154874,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.625,0.41715430243243545,0.38333333333333336,0.625,0.125,0.7185463540765221
20,9,8.25,20,18.75,20,0.0,0.018750000000000003,0.09999999999999998,0.56,pick_cool_then_place_in_recep-Bowl-None-Cabinet-20/trial_T20190909_112912_154874,mixed,0.234375,pick_cool_then_place_in_recep,0.875,0.875,0.4750772568934916,0.43392857142857144,0.875,0.125,0.9166666666666666
10,5,4.625,10,9.875,10,0.0,0.024999999999999994,0.19999999999999996,0.5375,pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_045605_307949,mixed,0.234375,pick_cool_then_place_in_recep,0.5,0.5,0.48424658324868414,0.3892857142857143,0.375,0.0,0.5162649802317995
15,7,6.875,15,14.625,15,0.0,0.058333333333333334,0.33333333333333337,0.5416666666666666,pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_045605_307949,mixed,0.234375,pick_cool_then_place_in_recep,0.5,0.5,0.5390872067890702,0.4714285714285714,0.5,0.0,0.5162649802317995
20,10,9.0,20,18.25,20,0.0,0.08607456140350876,0.44999999999999996,0.52,pick_cool_then_place_in_recep-Bread-None-CounterTop-7/trial_T20190909_045605_307949,mixed,0.234375,pick_cool_then_place_in_recep,0.375,0.5,0.5587610085766768,0.5125,0.375,0.25,0.43293164689846614
10,4,4.0,10,10.0,10,0.0,0.03749999999999999,0.09999999999999998,0.6,pick_and_place_simple-SprayBottle-None-Cabinet-413/trial_T20190907_114931_692464,all_succeed,0.0,pick_and_place_simple,0.625,0.75,0.45379620379620383,0.3964285714285714,0.5,0.0,0.7185463540765221
15,5,4.625,15,14.0,14,0.0,0.1333333333333333,0.2666666666666667,0.6754385964912281,pick_and_place_simple-SprayBottle-None-Cabinet-413/trial_T20190907_114931_692464,all_succeed,0.0,pick_and_place_simple,0.625,0.875,0.5644186322854501,0.5166666666666667,0.625,0.25,0.75
20,5,5.0,20,16.125,16,0.0,0.13039215686274508,0.19999999999999996,0.6946564885496184,pick_and_place_simple-SprayBottle-None-Cabinet-413/trial_T20190907_114931_692464,all_succeed,0.0,pick_and_place_simple,0.5,0.875,0.561616495995378,0.5285714285714286,0.5,0.625,0.5162649802317995
10,5,4.75,10,9.75,10,0.0,0.062499999999999986,0.19999999999999996,0.525,pick_two_obj_and_place-ToiletPaper-None-Toilet-408/trial_T20190909_080302_174780,mixed,0.109375,pick_two_obj_and_place,0.75,0.75,0.6386363636363637,0.48214285714285715,0.5,0.0,0.8333333333333334
15,8,6.625,15,14.0,15,0.0,0.08333333333333334,0.2666666666666667,0.5431034482758621,pick_two_obj_and_place-ToiletPaper-None-Toilet-408/trial_T20190909_080302_174780,mixed,0.109375,pick_two_obj_and_place,0.75,1.0,0.7515048556534625,0.6047619047619047,0.75,0.0,0.8333333333333334
20,13,9.625,20,16.25,18,0.09999999999999998,0.2131578947368421,0.4,0.47619047619047616,pick_two_obj_and_place-ToiletPaper-None-Toilet-408/trial_T20190909_080302_174780,mixed,0.109375,pick_two_obj_and_place,0.875,1.0,0.8029751422215131,0.6785714285714286,0.625,0.125,0.9166666666666666
10,4,2.25,8,5.5,7,0.0,0.037500000000000006,0.30000000000000004,0.6086956521739131,look_at_obj_in_light-Pillow-None-DeskLamp-323/trial_T20190908_053153_077977,all_succeed,0.0,look_at_obj_in_light,0.25,0.5,0.5303054088768374,0.3321428571428572,0.25,0.875,0.1811881477331988
15,5,2.375,8,5.5,7,0.0,0.045454545454545456,0.36363636363636365,0.5957446808510638,look_at_obj_in_light-Pillow-None-DeskLamp-323/trial_T20190908_053153_077977,all_succeed,0.0,look_at_obj_in_light,0.125,0.5,0.5111138861138861,0.23809523809523808,0.125,1.0,-0.0
20,5,2.375,8,5.5,7,0.0,0.045454545454545456,0.36363636363636365,0.5957446808510638,look_at_obj_in_light-Pillow-None-DeskLamp-323/trial_T20190908_053153_077977,all_succeed,0.0,look_at_obj_in_light,0.125,0.5,0.5111138861138861,0.17857142857142858,0.125,1.0,-0.0
10,5,3.625,10,10.0,10,0.0,0.04999999999999999,0.09999999999999998,0.6375,pick_cool_then_place_in_recep-Tomato-None-GarbageCan-6/trial_T20190909_082934_483899,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.625,0.6664956891847648,0.5464285714285715,0.625,0.0,0.7185463540765221
15,7,5.5,15,13.25,15,0.0,0.0590909090909091,0.19999999999999996,0.5925925925925926,pick_cool_then_place_in_recep-Tomato-None-GarbageCan-6/trial_T20190909_082934_483899,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.625,0.6758950795792902,0.5952380952380952,0.625,0.375,0.7185463540765221
20,10,6.75,20,15.875,20,0.0,0.0778409090909091,0.35,0.578125,pick_cool_then_place_in_recep-Tomato-None-GarbageCan-6/trial_T20190909_082934_483899,mixed,0.234375,pick_cool_then_place_in_recep,0.625,0.625,0.6701353676266745,0.6160714285714286,0.625,0.375,0.7185463540765221
10,2,1.875,10,7.25,10,0.0,0.0,0.0,0.7413793103448276,pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171639_045329,mixed,0.109375,pick_and_place_simple,0.25,0.625,0.4725198412698413,0.375,0.25,0.875,0.1811881477331988
15,4,2.125,14,7.75,14,0.0,0.008333333333333331,0.06666666666666665,0.7301587301587301,pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171639_045329,mixed,0.109375,pick_and_place_simple,0.25,0.625,0.459018759018759,0.33333333333333337,0.25,0.875,0.1811881477331988
20,9,2.75,15,7.875,14,0.0,0.037500000000000006,0.30000000000000004,0.6764705882352942,pick_and_place_simple-Bowl-None-CoffeeTable-201/trial_T20190907_171639_045329,mixed,0.109375,pick_and_place_simple,0.25,0.625,0.459840194312244,0.3125,0.25,0.875,0.1811881477331988
10,5,4.25,10,10.0,10,0.0,0.0,0.0,0.575,pick_clean_then_place_in_recep-Plate-None-Fridge-5/trial_T20190909_112854_740612,mixed,0.109375,pick_clean_then_place_in_recep,0.75,0.75,0.6629164952694364,0.5285714285714286,0.75,0.0,0.8333333333333334
15,8,6.125,15,14.375,15,0.0,0.016666666666666663,0.06666666666666665,0.5775862068965517,pick_clean_then_place_in_recep-Plate-None-Fridge-5/trial_T20190909_112854_740612,mixed,0.109375,pick_clean_then_place_in_recep,0.75,0.875,0.6719084958255775,0.5857142857142856,0.75,0.25,0.8333333333333334
20,10,7.375,20,16.25,20,0.0,0.0390625,0.25,0.5597014925373134,pick_clean_then_place_in_recep-Plate-None-Fridge-5/trial_T20190909_112854_740612,mixed,0.109375,pick_clean_then_place_in_recep,0.5,0.875,0.6591224209005275,0.6035714285714286,0.5,0.625,0.5162649802317995
10,5,4.875,10,10.0,10,0.0,0.0,0.0,0.5125,pick_clean_then_place_in_recep-Fork-None-Drawer-8/trial_T20190908_132152_999725,all_fail,0.0,pick_clean_then_place_in_recep,0.375,0.375,0.6173238526179702,0.5928571428571429,0.375,0.0,0.4685463540765222
15,7,6.875,15,15.0,15,0.0,0.0,0.0,0.5416666666666666,pick_clean_then_place_in_recep-Fork-None-Drawer-8/trial_T20190908_132152_999725,all_fail,0.0,pick_clean_then_place_in_recep,0.375,0.5,0.6278185582533409,0.6166666666666666,0.375,0.0,0.43293164689846614
20,10,9.375,20,19.875,20,0.0,0.05625000000000001,0.19999999999999996,0.53125,pick_clean_then_place_in_recep-Fork-None-Drawer-8/trial_T20190908_132152_999725,all_fail,0.0,pick_clean_then_place_in_recep,0.875,0.875,0.6135782420344632,0.6571428571428571,0.875,0.0,0.9166666666666666
10,6,5.25,10,10.0,10,0.0,0.012499999999999997,0.09999999999999998,0.46835443037974683,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,mixed,0.234375,look_at_obj_in_light,0.5,0.75,0.5324764521193093,0.3678571428571429,0.5,0.0,0.5833333333333334
15,9,8.125,15,14.75,15,0.0,0.05,0.2666666666666667,0.4396551724137931,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,mixed,0.234375,look_at_obj_in_light,0.75,1.0,0.5179076083874846,0.37142857142857144,0.625,0.0,0.8333333333333334
20,13,10.125,20,17.25,19,0.050000000000000044,0.1298858359133127,0.4,0.41304347826086957,look_at_obj_in_light-CD-None-DeskLamp-314/trial_T20190907_114323_767231,mixed,0.234375,look_at_obj_in_light,0.625,1.0,0.6241909580738288,0.48214285714285715,0.625,0.5,0.6666666666666666
10,1,1.0,4,4.0,4,0.0,0.0,0.0,0.75,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,all_succeed,0.0,pick_and_place_simple,0.125,0.125,0.0,0.0,0.125,1.0,-0.0
15,1,1.0,4,4.0,4,0.0,0.0,0.0,0.75,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,all_succeed,0.0,pick_and_place_simple,0.125,0.125,0.0,0.0,0.125,1.0,-0.0
20,1,1.0,4,4.0,4,0.0,0.0,0.0,0.75,pick_and_place_simple-RemoteControl-None-Sofa-207/trial_T20190909_153609_373481,all_succeed,0.0,pick_and_place_simple,0.125,0.125,0.0,0.0,0.125,1.0,-0.0
10,5,3.5,10,10.0,10,0.0,0.0,0.0,0.65,pick_two_obj_and_place-Knife-None-Drawer-18/trial_T20190907_065232_689984,all_fail,0.0,pick_two_obj_and_place,0.375,0.375,0.3651642475171887,0.32142857142857145,0.375,0.0,0.43293164689846614
15,7,6.375,15,15.0,15,0.0,0.0,0.0,0.575,pick_two_obj_and_place-Knife-None-Drawer-18/trial_T20190907_065232_689984,all_fail,0.0,pick_two_obj_and_place,0.375,0.375,0.34054834054834054,0.34523809523809523,0.375,0.0,0.43293164689846614
20,10,8.5,20,20.0,20,0.0,0.0,0.0,0.575,pick_two_obj_and_place-Knife-None-Drawer-18/trial_T20190907_065232_689984,all_fail,0.0,pick_two_obj_and_place,0.5,0.5,0.3605468641377026,0.3607142857142857,0.5,0.0,0.5833333333333334
10,4,4.0,10,10.0,10,0.0,0.0,0.0,0.6,pick_and_place_simple-Tomato-None-Microwave-13/trial_T20190908_124829_632660,all_fail,0.0,pick_and_place_simple,0.125,0.125,0.0,0.0,0.125,0.0,-0.0
15,7,6.625,15,14.875,15,0.0,0.008333333333333331,0.06666666666666665,0.5583333333333333,pick_and_place_simple-Tomato-None-Microwave-13/trial_T20190908_124829_632660,all_fail,0.0,pick_and_place_simple,0.375,0.375,0.21825396825396823,0.12380952380952381,0.375,0.0,0.4685463540765222
20,10,8.5,20,19.75,20,0.0,0.012499999999999997,0.09999999999999998,0.575,pick_and_place_simple-Tomato-None-Microwave-13/trial_T20190908_124829_632660,all_fail,0.0,pick_and_place_simple,0.625,0.625,0.40955616732014244,0.26785714285714285,0.625,0.0,0.6666666666666666
10,2,1.125,9,8.75,9,0.0,0.09999999999999998,0.19999999999999996,0.8831168831168831,pick_and_place_simple-Vase-None-CoffeeTable-207/trial_T20190909_091246_807206,mixed,0.109375,pick_and_place_simple,0.5,0.5,0.5163118131868132,0.38571428571428573,0.5,0.125,0.5833333333333334
