rule,K,d_low,TP,FP,prec,rec,f1,savings,n_params,t_low,t_high,d_high
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.0,0.8,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.0,0.9,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.0,1.0,0.55
R4,15,0.07500000000000001,15,13,0.5357142857142857,0.38461538461538464,0.44776119402985076,0.075,4,0.05,0.5,0.55
R4,15,0.07500000000000001,15,9,0.625,0.38461538461538464,0.4761904761904762,0.075,4,0.05,0.6,0.55
R4,15,0.07500000000000001,15,7,0.6818181818181818,0.38461538461538464,0.4918032786885246,0.075,4,0.05,0.7,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.05,0.8,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.05,0.9,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.05,1.0,0.55
R4,15,0.07500000000000001,15,13,0.5357142857142857,0.38461538461538464,0.44776119402985076,0.075,4,0.1,0.5,0.55
R4,15,0.07500000000000001,15,9,0.625,0.38461538461538464,0.4761904761904762,0.075,4,0.1,0.6,0.55
R4,15,0.07500000000000001,15,7,0.6818181818181818,0.38461538461538464,0.4918032786885246,0.075,4,0.1,0.7,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.1,0.8,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.1,0.9,0.55
R4,15,0.07500000000000001,15,6,0.7142857142857143,0.38461538461538464,0.5,0.075,4,0.1,1.0,0.55
R4,15,0.07500000000000001,14,9,0.6086956521739131,0.358974358974359,0.45161290322580644,0.07,4,0.0,0.5,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.0,0.6,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.0,0.7,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.0,0.8,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.0,0.9,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.0,1.0,0.6
R4,15,0.07500000000000001,14,9,0.6086956521739131,0.358974358974359,0.45161290322580644,0.07,4,0.05,0.5,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.05,0.6,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.05,0.7,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.05,0.8,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.05,0.9,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.05,1.0,0.6
R4,15,0.07500000000000001,14,9,0.6086956521739131,0.358974358974359,0.45161290322580644,0.07,4,0.1,0.5,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.1,0.6,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.1,0.7,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.1,0.8,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.1,0.9,0.6
R4,15,0.07500000000000001,14,5,0.7368421052631579,0.358974358974359,0.4827586206896552,0.07,4,0.1,1.0,0.6
R4,15,0.07500000000000001,10,5,0.6666666666666666,0.2564102564102564,0.37037037037037035,0.05,4,0.0,0.5,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.0,0.6,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.0,0.7,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.0,0.8,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.0,0.9,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.0,1.0,0.6499999999999999
R4,15,0.07500000000000001,10,5,0.6666666666666666,0.2564102564102564,0.37037037037037035,0.05,4,0.05,0.5,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.05,0.6,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.05,0.7,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.05,0.8,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.05,0.9,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.05,1.0,0.6499999999999999
R4,15,0.07500000000000001,10,5,0.6666666666666666,0.2564102564102564,0.37037037037037035,0.05,4,0.1,0.5,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.1,0.6,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.1,0.7,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.1,0.8,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.1,0.9,0.6499999999999999
R4,15,0.07500000000000001,10,2,0.8333333333333334,0.2564102564102564,0.392156862745098,0.05,4,0.1,1.0,0.6499999999999999
R4,15,0.07500000000000001,9,4,0.6923076923076923,0.23076923076923078,0.34615384615384615,0.045,4,0.0,0.5,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.0,0.6,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.0,0.7,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.0,0.8,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.0,0.9,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.0,1.0,0.7
R4,15,0.07500000000000001,9,4,0.6923076923076923,0.23076923076923078,0.34615384615384615,0.045,4,0.05,0.5,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.05,0.6,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.05,0.7,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.05,0.8,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.05,0.9,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.05,1.0,0.7
R4,15,0.07500000000000001,9,4,0.6923076923076923,0.23076923076923078,0.34615384615384615,0.045,4,0.1,0.5,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.1,0.6,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.1,0.7,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.1,0.8,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.1,0.9,0.7
R4,15,0.07500000000000001,9,2,0.8181818181818182,0.23076923076923078,0.36000000000000004,0.045,4,0.1,1.0,0.7
R4,15,0.1,18,23,0.43902439024390244,0.46153846153846156,0.45,0.09,4,0.0,0.5,0.4
R4,15,0.1,18,19,0.4864864864864865,0.46153846153846156,0.47368421052631576,0.09,4,0.0,0.6,0.4
R4,15,0.1,18,16,0.5294117647058824,0.46153846153846156,0.4931506849315069,0.09,4,0.0,0.7,0.4
R4,15,0.1,18,15,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.09,4,0.0,0.8,0.4
R4,15,0.1,18,14,0.5625,0.46153846153846156,0.5070422535211268,0.09,4,0.0,0.9,0.4
R4,15,0.1,18,14,0.5625,0.46153846153846156,0.5070422535211268,0.09,4,0.0,1.0,0.4
R4,15,0.1,18,23,0.43902439024390244,0.46153846153846156,0.45,0.09,4,0.05,0.5,0.4
R4,15,0.1,18,19,0.4864864864864865,0.46153846153846156,0.47368421052631576,0.09,4,0.05,0.6,0.4
R4,15,0.1,18,16,0.5294117647058824,0.46153846153846156,0.4931506849315069,0.09,4,0.05,0.7,0.4
R4,15,0.1,18,15,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.09,4,0.05,0.8,0.4
R4,15,0.1,18,14,0.5625,0.46153846153846156,0.5070422535211268,0.09,4,0.05,0.9,0.4
R4,15,0.1,18,14,0.5625,0.46153846153846156,0.5070422535211268,0.09,4,0.05,1.0,0.4
R4,15,0.1,18,23,0.43902439024390244,0.46153846153846156,0.45,0.09,4,0.1,0.5,0.4
R4,15,0.1,18,19,0.4864864864864865,0.46153846153846156,0.47368421052631576,0.09,4,0.1,0.6,0.4
R4,15,0.1,18,16,0.5294117647058824,0.46153846153846156,0.4931506849315069,0.09,4,0.1,0.7,0.4
R4,15,0.1,18,15,0.5454545454545454,0.46153846153846156,0.4999999999999999,0.09,4,0.1,0.8,0.4
R4,15,0.1,18,14,0.5625,0.46153846153846156,0.5070422535211268,0.09,4,0.1,0.9,0.4
R4,15,0.1,18,14,0.5625,0.46153846153846156,0.5070422535211268,0.09,4,0.1,1.0,0.4
R4,15,0.1,17,17,0.5,0.4358974358974359,0.4657534246575343,0.085,4,0.0,0.5,0.45
R4,15,0.1,17,13,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.085,4,0.0,0.6,0.45
R4,15,0.1,17,11,0.6071428571428571,0.4358974358974359,0.5074626865671643,0.085,4,0.0,0.7,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.0,0.8,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.0,0.9,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.0,1.0,0.45
R4,15,0.1,17,17,0.5,0.4358974358974359,0.4657534246575343,0.085,4,0.05,0.5,0.45
R4,15,0.1,17,13,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.085,4,0.05,0.6,0.45
R4,15,0.1,17,11,0.6071428571428571,0.4358974358974359,0.5074626865671643,0.085,4,0.05,0.7,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.05,0.8,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.05,0.9,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.05,1.0,0.45
R4,15,0.1,17,17,0.5,0.4358974358974359,0.4657534246575343,0.085,4,0.1,0.5,0.45
R4,15,0.1,17,13,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.085,4,0.1,0.6,0.45
R4,15,0.1,17,11,0.6071428571428571,0.4358974358974359,0.5074626865671643,0.085,4,0.1,0.7,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.1,0.8,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.1,0.9,0.45
R4,15,0.1,17,10,0.6296296296296297,0.4358974358974359,0.5151515151515151,0.085,4,0.1,1.0,0.45
R4,15,0.1,17,15,0.53125,0.4358974358974359,0.47887323943661975,0.085,4,0.0,0.5,0.5
R4,15,0.1,17,11,0.6071428571428571,0.4358974358974359,0.5074626865671643,0.085,4,0.0,0.6,0.5
R4,15,0.1,17,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.085,4,0.0,0.7,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.0,0.8,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.0,0.9,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.0,1.0,0.5
R4,15,0.1,17,15,0.53125,0.4358974358974359,0.47887323943661975,0.085,4,0.05,0.5,0.5
R4,15,0.1,17,11,0.6071428571428571,0.4358974358974359,0.5074626865671643,0.085,4,0.05,0.6,0.5
R4,15,0.1,17,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.085,4,0.05,0.7,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.05,0.8,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.05,0.9,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.05,1.0,0.5
R4,15,0.1,17,15,0.53125,0.4358974358974359,0.47887323943661975,0.085,4,0.1,0.5,0.5
R4,15,0.1,17,11,0.6071428571428571,0.4358974358974359,0.5074626865671643,0.085,4,0.1,0.6,0.5
R4,15,0.1,17,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.085,4,0.1,0.7,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.1,0.8,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.1,0.9,0.5
R4,15,0.1,17,8,0.68,0.4358974358974359,0.53125,0.085,4,0.1,1.0,0.5
R4,15,0.1,17,13,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.085,4,0.0,0.5,0.55
R4,15,0.1,17,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.085,4,0.0,0.6,0.55
R4,15,0.1,17,7,0.7083333333333334,0.4358974358974359,0.5396825396825398,0.085,4,0.0,0.7,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.0,0.8,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.0,0.9,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.0,1.0,0.55
R4,15,0.1,17,13,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.085,4,0.05,0.5,0.55
R4,15,0.1,17,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.085,4,0.05,0.6,0.55
R4,15,0.1,17,7,0.7083333333333334,0.4358974358974359,0.5396825396825398,0.085,4,0.05,0.7,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.05,0.8,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.05,0.9,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.05,1.0,0.55
R4,15,0.1,17,13,0.5666666666666667,0.4358974358974359,0.4927536231884058,0.085,4,0.1,0.5,0.55
R4,15,0.1,17,9,0.6538461538461539,0.4358974358974359,0.523076923076923,0.085,4,0.1,0.6,0.55
R4,15,0.1,17,7,0.7083333333333334,0.4358974358974359,0.5396825396825398,0.085,4,0.1,0.7,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.1,0.8,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.1,0.9,0.55
R4,15,0.1,17,6,0.7391304347826086,0.4358974358974359,0.5483870967741935,0.085,4,0.1,1.0,0.55
R4,15,0.1,16,9,0.64,0.41025641025641024,0.5,0.08,4,0.0,0.5,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.0,0.6,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.0,0.7,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.0,0.8,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.0,0.9,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.0,1.0,0.6
R4,15,0.1,16,9,0.64,0.41025641025641024,0.5,0.08,4,0.05,0.5,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.05,0.6,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.05,0.7,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.05,0.8,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.05,0.9,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.05,1.0,0.6
R4,15,0.1,16,9,0.64,0.41025641025641024,0.5,0.08,4,0.1,0.5,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.1,0.6,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.1,0.7,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.1,0.8,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.1,0.9,0.6
R4,15,0.1,16,5,0.7619047619047619,0.41025641025641024,0.5333333333333333,0.08,4,0.1,1.0,0.6
R4,15,0.1,12,5,0.7058823529411765,0.3076923076923077,0.42857142857142866,0.06,4,0.0,0.5,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.0,0.6,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.0,0.7,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.0,0.8,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.0,0.9,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.0,1.0,0.6499999999999999
R4,15,0.1,12,5,0.7058823529411765,0.3076923076923077,0.42857142857142866,0.06,4,0.05,0.5,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.05,0.6,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.05,0.7,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.05,0.8,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.05,0.9,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.05,1.0,0.6499999999999999
R4,15,0.1,12,5,0.7058823529411765,0.3076923076923077,0.42857142857142866,0.06,4,0.1,0.5,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.1,0.6,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.1,0.7,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.1,0.8,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.1,0.9,0.6499999999999999
R4,15,0.1,12,2,0.8571428571428571,0.3076923076923077,0.45283018867924535,0.06,4,0.1,1.0,0.6499999999999999
R4,15,0.1,11,4,0.7333333333333333,0.28205128205128205,0.4074074074074074,0.055,4,0.0,0.5,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.0,0.6,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.0,0.7,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.0,0.8,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.0,0.9,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.0,1.0,0.7
R4,15,0.1,11,4,0.7333333333333333,0.28205128205128205,0.4074074074074074,0.055,4,0.05,0.5,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.05,0.6,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.05,0.7,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.05,0.8,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.05,0.9,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.05,1.0,0.7
R4,15,0.1,11,4,0.7333333333333333,0.28205128205128205,0.4074074074074074,0.055,4,0.1,0.5,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.1,0.6,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.1,0.7,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.1,0.8,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.1,0.9,0.7
R4,15,0.1,11,2,0.8461538461538461,0.28205128205128205,0.4230769230769231,0.055,4,0.1,1.0,0.7
R4,15,0.125,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.11,4,0.0,0.5,0.4
R4,15,0.125,22,19,0.5365853658536586,0.5641025641025641,0.55,0.11,4,0.0,0.6,0.4
R4,15,0.125,22,16,0.5789473684210527,0.5641025641025641,0.5714285714285715,0.11,4,0.0,0.7,0.4
R4,15,0.125,22,15,0.5945945945945946,0.5641025641025641,0.5789473684210528,0.11,4,0.0,0.8,0.4
R4,15,0.125,22,14,0.6111111111111112,0.5641025641025641,0.5866666666666667,0.11,4,0.0,0.9,0.4
R4,15,0.125,22,14,0.6111111111111112,0.5641025641025641,0.5866666666666667,0.11,4,0.0,1.0,0.4
R4,15,0.125,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.11,4,0.05,0.5,0.4
R4,15,0.125,22,19,0.5365853658536586,0.5641025641025641,0.55,0.11,4,0.05,0.6,0.4
R4,15,0.125,22,16,0.5789473684210527,0.5641025641025641,0.5714285714285715,0.11,4,0.05,0.7,0.4
R4,15,0.125,22,15,0.5945945945945946,0.5641025641025641,0.5789473684210528,0.11,4,0.05,0.8,0.4
R4,15,0.125,22,14,0.6111111111111112,0.5641025641025641,0.5866666666666667,0.11,4,0.05,0.9,0.4
R4,15,0.125,22,14,0.6111111111111112,0.5641025641025641,0.5866666666666667,0.11,4,0.05,1.0,0.4
R4,15,0.125,22,23,0.4888888888888889,0.5641025641025641,0.5238095238095238,0.11,4,0.1,0.5,0.4
R4,15,0.125,22,19,0.5365853658536586,0.5641025641025641,0.55,0.11,4,0.1,0.6,0.4
R4,15,0.125,22,16,0.5789473684210527,0.5641025641025641,0.5714285714285715,0.11,4,0.1,0.7,0.4
R4,15,0.125,22,15,0.5945945945945946,0.5641025641025641,0.5789473684210528,0.11,4,0.1,0.8,0.4
R4,15,0.125,22,14,0.6111111111111112,0.5641025641025641,0.5866666666666667,0.11,4,0.1,0.9,0.4
R4,15,0.125,22,14,0.6111111111111112,0.5641025641025641,0.5866666666666667,0.11,4,0.1,1.0,0.4
R4,15,0.125,21,17,0.5526315789473685,0.5384615384615384,0.5454545454545455,0.105,4,0.0,0.5,0.45
R4,15,0.125,21,13,0.6176470588235294,0.5384615384615384,0.5753424657534247,0.105,4,0.0,0.6,0.45
R4,15,0.125,21,11,0.65625,0.5384615384615384,0.5915492957746479,0.105,4,0.0,0.7,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.0,0.8,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.0,0.9,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.0,1.0,0.45
R4,15,0.125,21,17,0.5526315789473685,0.5384615384615384,0.5454545454545455,0.105,4,0.05,0.5,0.45
R4,15,0.125,21,13,0.6176470588235294,0.5384615384615384,0.5753424657534247,0.105,4,0.05,0.6,0.45
R4,15,0.125,21,11,0.65625,0.5384615384615384,0.5915492957746479,0.105,4,0.05,0.7,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.05,0.8,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.05,0.9,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.05,1.0,0.45
R4,15,0.125,21,17,0.5526315789473685,0.5384615384615384,0.5454545454545455,0.105,4,0.1,0.5,0.45
R4,15,0.125,21,13,0.6176470588235294,0.5384615384615384,0.5753424657534247,0.105,4,0.1,0.6,0.45
R4,15,0.125,21,11,0.65625,0.5384615384615384,0.5915492957746479,0.105,4,0.1,0.7,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.1,0.8,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.1,0.9,0.45
R4,15,0.125,21,10,0.6774193548387096,0.5384615384615384,0.6,0.105,4,0.1,1.0,0.45
R4,15,0.125,21,15,0.5833333333333334,0.5384615384615384,0.5599999999999999,0.105,4,0.0,0.5,0.5
R4,15,0.125,21,11,0.65625,0.5384615384615384,0.5915492957746479,0.105,4,0.0,0.6,0.5
R4,15,0.125,21,9,0.7,0.5384615384615384,0.608695652173913,0.105,4,0.0,0.7,0.5
R4,15,0.125,21,8,0.7241379310344828,0.5384615384615384,0.6176470588235294,0.105,4,0.0,0.8,0.5
R4,15,0.125,21,8,0.7241379310344828,0.5384615384615384,0.6176470588235294,0.105,4,0.0,0.9,0.5
R4,15,0.125,21,8,0.7241379310344828,0.5384615384615384,0.6176470588235294,0.105,4,0.0,1.0,0.5
